day,customer_id,total_sales
2022-07-09,54268,119.52
2022-10-31,5730,121.74
2022-07-26,60400,129.19
2022-10-17,45197,173.24
2021-07-22,24623,168.39
2022-04-24,39414,152.11
2022-02-20,53119,110.04
2022-01-25,6448,139.19
2021-04-24,41018,179.33
2022-11-09,46445,88.21
2021-10-22,14946,106.88
2022-05-21,15880,214.8
2021-05-15,57397,109.01
2022-04-06,63063,180.7
2022-04-23,15287,169.42
2022-03-29,58781,164.82
2021-03-18,38625,68.93
2021-04-25,20439,175.83
2021-07-02,27047,66.2
2022-06-10,474,67.93
2022-09-28,59767,78.95
2021-03-16,63221,181.54
2021-02-15,55211,97.86
2022-10-08,44329,141.07
2022-05-31,53564,69.72
2022-03-23,37631,103.97
2021-06-20,1923,202.26
2021-12-12,64142,84.52
2023-04-16,2726,203.2
2021-05-31,27871,126.5
2022-05-05,59732,107.93
2021-07-01,32983,169.84
2022-06-15,2510,211.25
2022-08-28,16975,146.06
2021-12-28,13510,132.34
2021-11-29,17911,144.66
2021-07-29,41089,149.53
2021-09-01,14131,198.25
2021-07-13,8034,215.03
2023-02-16,45315,131.36
2022-09-12,56653,147.91
2023-04-10,17559,155.17
2021-12-12,21074,209.74
2021-10-15,26125,185.8
2022-06-14,35000,106.68
2022-11-03,23973,121.39
2021-01-21,46509,141.33
2023-04-03,55899,190.98
2021-09-27,22414,155.01
2021-06-30,1359,112.55
2021-01-22,9213,217.79
2021-06-29,8494,79.05
2021-05-10,31748,176.35
2021-09-22,55246,195.15
2022-10-08,41044,74.54
2021-05-15,25564,164.82
2023-04-14,38869,106.68
2021-11-14,34161,104.26
2022-02-22,63685,192.68
2022-09-24,52641,154.95
2022-02-24,16506,80.86
2022-03-16,64591,122.93
2022-06-25,36938,71.16
2023-04-24,56801,153.71
2022-04-14,54068,210.81
2021-05-06,29272,116.62
2021-09-09,23875,100.24
2023-04-11,5426,209.95
2022-10-11,60967,113.2
2021-07-20,9534,119.22
2021-03-18,29599,189.5
2023-01-20,51438,118.17
2022-03-06,62023,153.74
2021-05-05,32260,192.29
2022-09-02,25538,156.23
2021-11-30,51281,68.08
2022-09-17,30969,74.25
2022-06-17,19216,193.65
2023-03-30,59273,100.12
2022-01-06,47825,72.68
2022-12-06,14904,153.25
2022-05-13,30748,138.57
2021-06-08,23467,176.37
2021-12-23,48159,127.18
2021-01-13,60971,140.85
2022-09-02,17348,123.78
2022-04-12,23079,73.32
2021-08-10,62506,133.59
2022-05-01,4870,115.84
2022-04-04,3278,156.27
2022-12-29,27105,198.8
2023-03-09,45388,200.74
2021-11-30,52011,139.11
2021-02-27,20716,74.69
2022-03-26,19493,122.55
2021-03-04,48869,121.17
2023-01-12,33153,217.2
2023-03-18,3836,190.95
2022-07-23,51687,106.9
2022-08-10,39713,151.97
2022-07-04,41875,180.29
2021-01-22,55881,75.16
2022-10-12,7182,96.52
2022-08-05,54761,113.58
2021-05-20,51834,115.36
2021-07-04,27954,206.39
2021-12-01,59172,137.82
2021-08-26,39632,170.16
2022-07-23,17036,206.7
2022-10-09,63705,122.19
2021-12-06,32224,205.8
2021-10-31,12978,118.85
2021-10-29,2667,135.03
2022-03-16,59950,154.27
2022-11-22,5635,191.88
2021-06-04,63691,99.14
2022-05-18,16825,138.63
2021-05-18,54221,140.52
2021-03-02,28856,161.31
2022-04-13,19461,139.16
2021-06-29,46123,105.52
2021-12-14,4857,183.12
2022-12-09,1631,106.04
2023-04-02,17213,166.26
2021-09-24,58374,193.63
2023-04-22,22485,131.81
2022-02-15,13440,82.94
2022-08-18,59906,97.71
2022-10-27,4708,211.16
2022-02-11,64483,184.0
2021-05-02,21406,82.75
2021-05-21,8290,159.87
2023-04-27,59189,146.2
2022-09-28,15621,213.42
2022-01-06,2113,145.93
2021-08-15,34007,83.27
2021-11-09,51337,197.84
2021-05-27,4887,91.49
2021-09-18,10959,78.86
2022-05-30,7676,71.46
2022-07-21,62636,98.24
2022-09-12,11745,209.8
2022-04-01,7378,100.31
2021-12-22,6041,134.83
2021-06-18,22135,95.08
2021-05-16,41706,204.94
2021-08-03,36726,176.92
2022-01-18,369,176.76
2021-03-22,27447,63.32
2022-03-18,19795,190.62
2021-09-26,62901,170.96
2021-10-01,34563,131.58
2022-06-17,51991,114.14
2021-10-06,11064,162.14
2021-02-21,36785,159.85
2021-01-22,56911,73.91
2021-07-25,59377,64.75
2021-02-04,54009,61.58
2022-12-10,230,180.49
2021-05-25,11736,185.26
2021-03-08,49034,154.47
2022-06-14,51290,194.73
2022-09-10,57769,211.71
2023-03-23,44383,98.51
2021-04-09,7655,117.0
2021-02-12,58558,109.76
2022-07-23,60646,117.52
2022-12-27,5413,174.56
2022-11-22,31535,148.23
2021-05-27,49818,178.66
2021-07-09,48746,176.34
2022-11-30,64473,186.93
2022-11-28,29296,118.24
2021-05-29,27076,99.6
2022-01-10,26120,191.11
2021-07-12,40943,206.06
2021-04-02,22965,217.52
2021-12-23,27162,95.61
2022-01-25,57660,98.26
2023-04-11,12860,194.52
2021-11-18,56289,179.65
2021-01-05,35202,171.07
2022-10-02,20061,144.64
2021-03-09,45189,67.98
2021-06-27,29122,126.46
2022-01-02,25496,191.64
2023-04-06,24943,72.48
2021-01-17,35227,67.64
2021-09-21,35494,176.27
2022-12-21,8059,185.52
2022-06-09,39652,192.19
2021-09-08,50260,61.7
2021-10-17,45251,124.6
2022-09-29,46955,131.97
2022-10-02,20425,149.42
2021-04-16,39259,213.29
2022-09-03,20200,111.17
2023-04-26,33500,63.73
2022-12-21,17802,73.51
2021-05-11,27447,211.6
2021-03-11,39653,68.76
2022-05-09,27908,214.18
2021-06-04,60450,153.63
2023-02-01,6127,138.49
2021-12-24,4207,76.87
2021-12-16,13245,166.69
2022-04-20,62253,173.36
2023-04-01,45936,81.01
2021-05-31,6943,63.51
2022-09-22,25095,136.86
2022-07-03,21906,135.59
2021-03-04,5615,140.2
2023-04-14,6361,97.71
2022-04-16,7606,146.92
2021-12-11,34344,202.7
2023-03-16,3104,106.59
2022-06-23,37233,92.04
2022-05-22,44327,110.18
2021-09-16,59765,61.98
2022-11-23,52694,124.48
2022-02-18,21813,81.57
2022-02-08,14151,194.12
2022-12-12,64678,66.11
2023-01-21,38808,189.94
2022-07-22,13696,89.41
2021-08-07,55245,161.15
2022-06-13,18876,151.92
2022-03-08,51542,82.73
2021-08-31,6605,78.91
2021-08-15,29074,111.41
2023-03-20,27808,193.23
2021-12-05,42617,217.77
2022-12-20,44789,158.39
2022-12-19,33271,150.27
2021-12-24,28231,156.25
2021-03-18,34232,204.83
2022-12-30,33403,83.12
2022-01-03,63900,156.59
2021-09-22,8650,144.34
2022-02-06,19942,184.35
2023-02-07,23249,91.52
2021-11-14,36675,143.15
2021-03-16,48151,199.71
2022-02-10,20240,62.41
2021-02-20,27495,210.96
2022-09-21,8649,187.14
2022-07-23,16008,131.17
2022-08-19,886,110.63
2021-07-26,58971,120.45
2022-04-29,35279,121.83
2023-02-28,30958,180.59
2021-01-08,55889,208.59
2022-12-17,44790,97.93
2021-08-19,21330,112.82
2022-07-19,45749,187.66
2022-01-09,6267,192.59
2022-04-12,44676,155.02
2021-01-09,4779,109.26
2022-01-11,3850,184.28
2021-07-31,64440,105.17
2022-09-27,4732,212.18
2022-02-10,13155,185.98
2022-12-30,41419,209.78
2023-03-07,59433,72.22
2022-12-16,35502,211.15
2021-09-21,27407,96.24
2022-01-26,25070,176.34
2023-01-11,65134,187.26
2023-01-30,5858,73.21
2021-11-30,40073,91.19
2023-03-20,40603,140.28
2021-11-29,58010,98.11
2021-02-25,38036,148.28
2022-02-11,55209,70.6
2021-04-21,29061,179.39
2022-04-02,1258,68.57
2021-08-07,34924,184.78
2021-01-02,16271,133.4
2021-08-24,40103,69.29
2022-12-10,40411,162.51
2021-09-22,56553,102.88
2023-03-16,7736,174.92
2022-04-10,9137,161.87
2022-12-15,7029,179.02
2021-11-28,6362,187.02
2022-03-03,31404,196.0
2022-10-24,56922,185.56
2021-07-02,2225,116.56
2023-03-24,20847,162.18
2022-01-10,13252,132.93
2021-04-27,27872,109.98
2022-07-26,41639,152.94
2022-05-09,59199,126.11
2023-04-17,64156,82.46
2021-11-22,58962,125.93
2022-01-20,14413,176.29
2022-07-25,944,76.2
2022-05-20,56401,132.87
2021-03-08,54527,70.94
2021-12-11,39688,99.51
2021-02-23,18275,136.42
2021-08-03,27021,191.18
2021-01-03,32751,99.15
2023-03-25,13022,119.19
2022-09-09,5222,105.94
2022-11-11,18688,78.03
2021-10-26,15192,167.48
2022-05-22,55906,150.6
2021-07-25,24414,66.81
2022-01-09,46562,171.64
2023-03-20,14619,77.99
2021-04-20,45207,181.86
2021-12-31,46592,81.22
2021-08-02,55350,77.28
2022-09-04,28236,171.93
2022-07-04,39910,133.12
2023-03-07,17840,201.36
2021-04-03,31710,111.84
2022-02-01,62196,202.75
2021-10-30,6286,184.89
2021-06-05,14513,166.42
2022-09-20,35541,107.23
2022-09-15,59300,160.18
2021-07-22,59077,164.38
2022-03-04,26682,87.8
2023-03-15,10961,161.64
2021-01-11,25348,141.15
2023-01-16,39400,211.95
2021-04-20,4036,166.89
2021-01-20,56958,80.79
2022-08-13,22823,189.43
2021-04-13,63907,99.64
2023-02-20,35930,111.24
2021-04-19,29006,183.34
2022-07-26,16706,83.21
2023-01-12,36309,132.11
2022-10-08,50785,161.19
2021-08-06,21934,154.23
2021-06-25,23490,167.91
2021-08-28,6456,67.64
2021-07-25,43081,95.54
2021-06-06,29001,112.39
2021-12-04,29909,83.38
2023-01-22,45664,173.68
2022-12-05,7613,168.98
2021-09-07,4841,151.67
2021-04-22,61468,106.14
2022-06-26,39353,93.46
2021-03-08,16375,166.75
2021-11-30,10353,81.19
2021-11-07,5232,192.62
2021-12-02,37820,91.96
2021-02-23,6459,85.29
2022-03-16,63098,91.42
2022-04-21,15419,124.38
2021-10-15,13545,105.53
2021-08-08,38263,168.84
2022-07-19,23986,118.88
2021-06-25,2963,186.45
2023-03-12,8003,140.55
2022-05-21,15295,108.92
2021-03-20,33300,82.04
2022-10-29,62646,101.21
2021-01-23,64280,69.77
2021-05-07,63948,157.42
2023-03-06,58178,75.25
2022-04-11,42029,138.23
2021-03-28,64872,112.15
2022-02-10,63753,214.37
2021-04-22,10830,201.32
2022-01-16,57273,204.31
2023-01-07,53579,175.08
2022-09-16,38026,135.5
2021-10-30,24968,203.18
2021-07-31,4115,126.61
2021-11-01,16871,118.08
2021-04-27,7944,133.52
2023-02-10,35382,209.11
2022-07-14,53417,162.65
2022-04-23,17175,73.79
2021-12-19,20062,137.76
2021-04-29,20535,176.5
2023-02-26,23369,150.94
2023-02-05,48953,167.29
2021-07-11,15790,170.1
2021-03-12,15212,205.67
2021-09-06,60114,172.11
2023-03-02,20735,118.73
2021-09-06,9215,105.77
2022-11-22,36323,68.71
2021-06-21,47224,83.39
2022-12-11,25847,164.24
2022-10-16,8792,126.89
2022-12-17,50467,86.75
2023-03-02,37935,134.88
2022-05-29,58552,188.67
2021-04-01,52635,210.84
2023-01-29,21464,212.67
2021-12-03,20765,180.36
2023-03-10,55573,74.75
2021-03-08,52571,195.47
2022-05-13,10056,87.73
2021-11-29,54018,130.82
2022-12-11,32861,156.23
2022-05-23,4339,127.18
2021-06-11,29056,113.04
2023-04-26,7501,170.15
2021-02-24,4478,152.29
2021-10-04,508,98.76
2021-06-27,28683,100.04
2021-03-11,20591,165.79
2022-07-12,27262,184.8
2022-09-26,7352,139.99
2021-10-12,44100,64.97
2021-01-20,59369,95.56
2022-07-01,62626,160.21
2022-10-11,16424,97.02
2022-12-24,36024,66.15
2023-02-24,47040,216.34
2022-04-14,42271,181.16
2021-11-09,21408,188.33
2022-07-01,30369,65.32
2023-01-10,22373,136.98
2022-03-06,18373,183.75
2021-11-27,52504,99.41
2022-10-06,37184,124.89
2021-11-19,57585,137.36
2023-01-01,15501,187.33
2022-11-30,46497,201.67
2021-05-03,39698,159.64
2021-02-18,11980,155.86
2021-02-06,26576,217.88
2023-04-08,38629,185.22
2023-03-27,21362,122.59
2022-10-14,806,140.16
2021-03-16,18022,138.44
2021-01-16,7593,127.51
2021-01-16,50138,146.59
2022-06-03,40099,213.93
2021-03-30,7115,122.25
2023-01-25,10392,70.77
2021-09-13,48053,191.75
2022-09-17,23042,203.42
2021-04-13,9503,156.06
2021-04-02,30347,165.19
2021-09-25,56188,104.71
2021-01-10,26157,158.37
2022-12-23,4742,190.31
2021-01-04,19241,126.6
2021-10-04,2413,133.66
2021-11-23,62947,127.87
2021-02-03,2621,96.53
2022-12-17,26578,132.85
2022-05-30,63025,155.36
2022-11-15,21662,214.24
2021-10-18,2149,125.7
2022-12-17,45391,66.8
2022-02-14,18400,118.92
2021-01-28,29279,149.14
2021-12-14,30379,115.48
2022-07-19,7130,71.14
2022-11-05,10986,184.07
2022-04-10,30245,189.3
2022-02-02,2782,141.48
2022-12-09,51817,75.22
2021-11-12,50417,62.19
2023-01-29,9069,205.71
2022-12-05,64992,196.45
2022-01-19,1967,199.81
2022-11-23,7694,137.01
2023-01-05,25829,78.46
2022-03-25,10995,91.99
2022-10-25,62122,182.9
2023-02-12,31929,216.54
2021-07-09,6159,90.27
2022-10-04,60184,167.76
2022-01-28,5071,188.72
2023-04-11,54021,146.41
2022-11-03,49213,131.88
2022-05-20,8837,73.75
2022-05-05,19817,214.02
2022-07-11,26587,200.47
2023-04-07,63888,94.53
2022-11-06,40058,167.86
2022-07-21,2560,170.22
2022-01-11,20884,115.81
2021-02-21,45144,125.2
2022-02-16,55245,75.6
2021-03-10,7367,163.24
2021-11-25,14535,155.2
2023-03-27,5367,140.34
2022-07-27,40591,171.9
2021-10-28,42916,61.93
2021-05-10,1430,81.56
2022-10-12,59623,183.98
2021-08-27,50939,147.02
2022-04-04,38349,100.01
2022-06-05,55658,125.19
2022-12-06,26998,157.75
2021-03-27,62864,145.57
2022-03-03,2685,199.28
2022-04-17,64296,141.59
2022-10-18,5838,96.11
2022-08-07,14931,110.0
2022-02-18,63750,75.76
2022-07-20,21472,165.39
2021-03-30,55949,134.58
2021-01-02,22109,158.96
2022-02-25,48826,93.14
2022-04-27,60474,165.18
2021-01-18,32382,127.56
2023-01-10,2419,69.68
2021-09-07,15193,122.55
2021-11-29,54974,191.75
2023-03-24,38813,108.09
2023-01-04,21853,132.19
2022-11-18,55442,74.3
2022-07-17,18577,76.2
2022-07-02,5924,63.33
2022-05-09,27408,165.2
2022-01-12,27437,74.87
2022-03-08,10469,166.34
2021-10-18,10194,178.63
2021-03-20,43370,77.4
2021-03-22,42873,142.22
2021-06-03,10071,154.46
2022-09-16,40415,173.98
2021-02-14,29239,122.92
2021-01-14,34159,62.44
2022-10-04,45108,104.62
2021-10-18,969,124.37
2021-11-08,3288,105.82
2022-07-20,30989,67.3
2021-12-23,19397,112.93
2022-08-08,42889,117.42
2021-11-28,916,158.19
2022-08-10,61852,145.83
2021-04-10,36358,146.7
2023-03-22,17695,174.23
2021-05-11,27807,185.19
2022-02-26,22246,215.95
2022-03-18,18914,174.62
2021-11-05,20308,202.94
2021-01-27,48215,144.36
2022-07-15,33525,96.78
2022-10-14,58885,67.98
2022-04-24,29955,134.48
2023-03-03,34052,172.6
2022-09-24,9204,202.64
2021-06-13,53829,96.59
2022-02-10,3422,105.91
2022-04-14,52552,204.03
2022-05-14,52896,184.73
2023-03-05,63279,145.4
2023-03-02,64376,77.78
2022-01-23,21818,203.68
2023-04-27,21516,207.07
2021-02-26,15613,205.51
2022-09-15,2077,124.02
2022-05-03,59479,211.28
2022-05-18,27059,168.89
2021-02-21,44023,103.0
2022-09-28,14361,87.49
2022-02-15,24096,104.79
2022-05-12,20696,86.63
2022-12-24,42025,119.05
2022-05-11,34018,77.86
2021-03-08,57217,153.44
2022-08-01,50035,101.91
2022-02-23,43995,74.93
2021-07-02,24501,193.34
2023-02-06,27878,198.57
2022-04-20,64564,113.49
2022-01-15,26404,97.33
2021-03-07,30466,114.21
2021-11-26,24593,137.51
2023-04-21,617,170.31
2021-03-25,59646,189.98
2022-11-06,27801,99.9
2023-04-08,13479,101.74
2022-12-19,60161,176.6
2023-01-20,63714,187.52
2022-07-30,54294,129.23
2021-01-18,58162,114.88
2022-03-14,55847,98.23
2022-07-23,10022,171.32
2022-09-06,24638,102.36
2022-12-15,48423,164.33
2022-08-14,59377,192.09
2022-07-28,17922,144.07
2022-04-17,54569,98.67
2021-06-08,41240,138.94
2023-03-23,62015,93.79
2022-12-11,59243,131.99
2022-01-18,49958,123.91
2022-07-06,58450,187.16
2023-01-09,33929,117.54
2022-12-27,22171,162.63
2022-09-14,53751,183.02
2021-11-17,64239,177.71
2021-05-27,17653,119.97
2021-10-07,50969,136.26
2023-02-28,50359,121.59
2022-11-26,46666,120.82
2022-12-14,59938,111.07
2021-10-29,53379,155.96
2021-08-05,17709,118.19
2021-09-23,36917,163.58
2022-06-15,29072,110.6
2022-08-12,37453,93.36
2021-02-03,58110,203.5
2021-06-27,10572,126.91
2021-01-24,21332,115.91
2021-09-29,23769,182.61
2022-11-28,49362,131.7
2022-01-22,2457,204.97
2023-04-16,48646,202.84
2021-03-10,24176,181.93
2021-12-11,45188,195.15
2022-10-09,36162,77.49
2021-03-19,61274,80.53
2022-12-20,35526,75.35
2021-07-29,7940,157.79
2023-03-02,48034,202.1
2021-07-10,35098,173.26
2022-10-29,11827,163.76
2022-07-27,41719,108.11
2022-04-06,57756,210.61
2021-08-27,63886,141.29
2021-08-14,33961,123.74
2021-10-24,38276,217.4
2021-06-12,21398,144.15
2021-06-16,16003,81.01
2023-04-01,49170,93.47
2022-12-03,61994,208.84
2022-06-05,10833,87.32
2021-12-17,44454,192.16
2023-03-03,59568,82.39
2022-11-07,45069,146.91
2021-07-19,64519,208.14
2023-02-14,59925,142.43
2022-08-07,25708,117.45
2022-01-10,25006,127.99
2022-03-19,64979,180.02
2021-01-11,36232,164.68
2021-08-09,8894,169.82
2022-10-09,60616,118.85
2022-10-12,45277,119.86
2022-01-29,58630,95.56
2022-06-27,47058,136.0
2021-12-05,20992,84.92
2021-12-16,62973,153.02
2021-01-30,35674,143.93
2022-02-14,59970,114.27
2021-09-02,48933,128.87
2022-10-20,57688,66.56
2022-08-22,6694,149.1
2021-06-27,24280,111.49
2021-04-25,34393,77.5
2022-12-26,53812,213.56
2021-06-13,9169,206.58
2023-04-25,19810,206.01
2022-05-26,8692,152.75
2023-04-29,12466,77.5
2022-10-08,44601,143.65
2021-03-07,48759,173.73
2021-04-03,34377,123.48
2021-04-20,28469,174.04
2021-02-11,16410,214.93
2022-12-31,54383,137.73
2023-04-14,18141,104.6
2021-01-19,46147,131.22
2023-01-16,6840,175.68
2022-11-06,41087,157.34
2021-09-19,47592,85.9
2022-06-01,50465,67.11
2022-08-27,58474,167.21
2022-01-09,32031,143.67
2021-01-19,4798,169.82
2022-01-19,9619,135.19
2022-02-27,55005,191.02
2023-04-17,18589,208.91
2022-10-09,34494,105.36
2022-03-09,41805,68.56
2021-10-07,50109,134.49
2022-06-19,40780,167.9
2022-01-28,59481,217.98
2021-02-15,4328,122.6
2022-05-09,58750,205.64
2022-02-12,1883,211.81
2022-09-13,27894,210.85
2021-01-25,62739,67.54
2022-01-19,8047,63.7
2021-10-16,7764,139.93
2021-02-06,37369,161.93
2022-07-07,45670,194.21
2021-07-26,47384,140.72
2023-02-09,19389,195.33
2022-04-28,50506,198.28
2022-01-17,4425,68.63
2021-04-27,21046,121.61
2022-03-24,52396,115.58
2022-03-13,3056,144.07
2021-07-30,24137,74.56
2022-04-13,5514,169.5
2022-09-20,51389,151.3
2023-04-06,59603,183.9
2021-06-22,24424,77.75
2021-03-26,36114,137.81
2021-09-26,53508,137.99
2021-05-02,53145,70.56
2023-04-11,15751,138.24
2021-01-22,18976,159.22
2023-04-08,54173,173.98
2021-06-01,28332,96.29
2021-08-28,53692,150.86
2021-05-10,37879,125.05
2023-03-11,48107,92.06
2023-01-01,36010,70.7
2021-08-02,23495,122.58
2022-07-13,39914,181.67
2022-11-10,27138,103.89
2022-03-21,24640,183.59
2022-01-07,22763,65.67
2023-01-02,40713,134.69
2022-03-05,38248,102.02
2021-06-02,32473,142.92
2021-11-08,53536,72.68
2021-04-23,52045,185.57
2021-12-15,55723,159.5
2022-12-31,32831,190.9
2023-01-23,39405,64.32
2023-03-02,14723,115.57
2022-01-09,49286,86.2
2021-06-03,54767,191.94
2021-06-09,61606,160.28
2022-06-22,27889,193.11
2022-04-28,58857,176.95
2021-02-10,54505,189.54
2022-07-14,8141,75.55
2022-11-17,63674,137.22
2023-03-31,23034,81.44
2021-11-23,29307,85.02
2021-12-31,37851,113.38
2022-09-16,17566,120.47
2023-04-28,49484,109.47
2022-09-08,58804,181.57
2022-05-27,55261,151.28
2022-12-18,18978,137.58
2021-03-13,45746,125.3
2023-04-11,1837,100.19
2022-08-18,44798,71.55
2021-01-07,7999,89.49
2021-07-26,56184,191.39
2021-02-22,8430,200.99
2021-09-10,7025,179.94
2021-09-09,28022,180.55
2023-02-27,32694,75.42
2021-01-30,8702,63.25
2021-12-21,17893,93.45
2022-09-09,47837,161.12
2021-10-18,53627,208.99
2021-01-13,10023,217.3
2022-08-07,37488,203.91
2023-04-22,46254,98.7
2022-05-21,56509,125.27
2021-08-26,10074,193.62
2022-06-16,60788,193.51
2022-04-06,42711,88.56
2023-04-18,8682,132.44
2022-06-24,37357,114.22
2022-07-22,52365,65.51
2022-07-06,50792,89.84
2021-10-14,8421,82.65
2021-06-30,64343,158.11
2022-06-08,59093,120.76
2022-09-03,28894,216.21
2022-01-21,56884,84.08
2022-06-02,29913,140.73
2022-01-07,43494,114.45
2023-04-15,24044,121.93
2022-11-27,37392,192.52
2021-11-30,61434,155.86
2021-09-25,40719,201.06
2021-05-31,47748,126.84
2021-04-27,56861,128.31
2022-12-21,39215,188.14
2021-12-15,47476,182.69
2021-03-06,60262,110.01
2022-02-24,1825,177.95
2021-11-15,49585,130.16
2023-03-02,50343,102.45
2022-05-29,846,91.25
2021-07-27,2504,151.41
2022-11-23,50873,161.54
2021-10-26,35338,150.11
2022-03-27,16226,164.03
2021-05-24,18304,186.55
2022-10-21,24408,121.81
2021-12-29,249,63.99
2022-03-01,10540,121.17
2021-03-25,8561,126.0
2021-10-13,61770,176.72
2023-03-20,3455,199.52
2022-06-16,24054,185.15
2022-02-01,35474,169.71
2022-05-14,40606,98.41
2022-08-15,45805,209.08
2021-02-18,11327,76.47
2021-06-27,61834,91.28
2021-04-13,15869,172.31
2021-04-06,61827,149.45
2022-07-26,42060,216.87
2022-12-18,60513,162.87
2023-04-29,57456,215.21
2022-07-23,34278,128.12
2021-04-15,63462,95.91
2022-09-30,24752,142.68
2023-03-31,368,185.35
2022-02-23,13571,97.84
2021-10-02,18262,195.36
2022-08-02,9469,215.34
2022-01-14,36781,163.81
2022-10-01,37832,114.62
2021-10-16,23992,131.73
2022-08-06,38720,111.93
2021-05-10,7482,124.63
2023-03-12,62070,185.99
2023-02-13,55354,76.36
2022-06-18,58374,106.31
2021-02-11,22579,105.09
2023-01-30,21377,159.28
2021-05-19,38903,63.68
2021-08-22,35141,96.55
2021-07-04,53368,206.44
2021-04-03,29631,134.01
2021-05-22,3559,65.1
2023-04-09,48906,161.19
2022-01-17,56447,124.49
2021-10-14,5808,127.8
2022-04-26,14094,172.2
2021-02-05,48265,93.17
2022-01-29,15237,152.19
2023-02-06,53424,121.69
2021-09-07,13250,85.13
2022-08-29,46954,105.27
2022-03-26,20699,181.62
2021-01-08,2660,114.23
2021-02-18,43830,132.06
2022-10-02,55305,114.95
2021-10-10,61494,178.89
2022-01-31,62920,102.82
2021-03-20,16155,147.18
2023-03-31,40485,72.57
2021-12-28,54117,156.63
2022-11-12,5492,171.16
2021-04-11,13790,214.48
2022-08-08,65169,94.87
2022-06-14,19823,183.89
2022-07-22,51644,91.2
2023-03-31,62327,139.23
2022-05-03,31278,138.21
2021-03-12,36933,82.69
2022-09-29,23757,167.35
2022-08-04,6103,150.11
2021-03-22,15573,166.02
2021-11-16,14278,71.38
2022-03-24,56311,180.26
2021-01-02,32196,163.9
2021-01-19,41908,207.47
2023-03-16,14523,213.93
2022-07-14,8444,135.1
2023-03-27,9333,207.88
2021-07-26,5019,148.87
2022-09-22,11623,150.94
2022-09-24,3345,87.39
2021-07-27,44757,211.05
2022-02-03,43369,90.7
2021-02-08,14108,206.14
2021-11-07,35209,207.55
2022-11-04,9977,138.28
2022-08-14,16752,61.8
2022-12-27,32809,126.0
2023-03-23,40859,171.78
2022-10-20,54149,216.41
2021-01-30,44340,70.02
2022-03-02,29796,188.96
2022-03-27,43729,154.45
2022-05-18,23387,200.87
2022-04-10,6520,73.95
2022-01-07,38987,203.78
2022-06-28,25745,147.66
2021-03-14,55021,66.25
2021-06-08,53843,177.29
2021-07-03,64329,217.41
2021-02-11,60647,96.67
2022-03-06,23840,72.29
2021-09-01,33292,121.67
2021-05-24,57774,159.72
2021-10-01,60836,125.45
2021-01-03,24414,77.4
2021-08-20,47815,193.84
2021-03-22,42597,205.8
2023-03-02,24268,67.48
2021-05-01,60699,182.86
2023-03-26,60912,62.09
2022-04-24,29484,159.23
2022-07-05,144,162.0
2022-12-29,32775,202.97
2021-03-17,45211,119.36
2022-07-04,7051,133.79
2022-12-07,54556,66.55
2021-03-10,50889,140.93
2022-05-06,20214,166.43
2021-12-10,25852,68.03
2022-12-13,26830,136.44
2021-03-07,46895,213.14
2023-02-21,26938,112.91
2023-03-07,16270,106.41
2023-01-01,306,82.1
2022-06-08,65023,169.93
2021-10-23,4992,129.06
2022-02-16,60144,126.6
2021-08-02,15164,142.74
2022-10-09,40747,214.47
2021-06-14,62912,197.56
2022-01-09,47023,108.95
2023-02-08,27016,190.1
2022-10-19,35459,162.15
2021-08-26,55463,69.68
2022-11-20,24469,77.4
2021-08-08,37544,69.26
2022-03-27,2101,178.09
2021-03-16,42112,203.38
2022-03-17,16873,209.78
2021-12-16,54917,67.45
2022-03-09,6087,174.69
2021-10-08,63725,114.75
2022-03-14,17704,167.62
2021-03-30,37408,204.3
2022-04-29,8873,185.41
2021-02-27,13553,216.82
2022-01-04,39428,120.26
2021-11-21,19858,78.26
2023-04-17,34400,173.24
2021-05-26,29030,211.8
2022-01-05,1577,65.31
2021-09-15,43250,85.09
2021-11-29,52595,106.42
2021-05-16,42118,216.0
2021-09-08,26645,69.58
2022-01-26,57362,97.1
2022-10-11,13001,103.92
2022-12-14,63350,139.77
2021-09-11,50836,196.68
2022-09-15,2521,73.78
2021-01-19,21054,213.01
2021-01-11,52068,129.83
2021-10-28,49278,182.48
2021-03-11,16735,188.84
2021-09-21,55021,129.47
2023-01-09,23766,155.07
2022-05-05,38950,212.67
2022-10-14,13267,210.48
2022-04-23,31705,162.07
2022-01-15,63161,163.77
2022-08-08,38168,208.06
2021-11-30,51478,77.59
2022-10-06,57545,61.77
2023-03-02,21,167.4
2021-08-28,49220,180.2
2021-11-30,24985,76.43
2022-06-16,57319,120.33
2022-05-21,3276,157.4
2022-01-30,10766,87.43
2021-11-20,8168,119.31
2023-02-02,5252,63.85
2023-01-24,23629,161.78
2022-04-29,42619,115.29
2023-04-26,62536,180.17
2021-06-30,14088,65.31
2021-04-08,45409,176.38
2021-02-26,17161,108.67
2022-11-21,42653,112.37
2021-08-30,37157,97.79
2021-08-20,55136,65.48
2021-11-18,32655,159.45
2022-03-02,4855,91.21
2022-11-09,61329,154.01
2021-05-05,18826,163.7
2023-01-29,25666,113.34
2023-02-16,40975,120.45
2022-12-26,28875,116.74
2021-03-15,18621,124.47
2022-10-11,35618,96.68
2021-03-26,43756,70.43
2022-05-26,31700,92.51
2021-10-21,51510,171.4
2021-10-29,16490,105.9
2021-12-02,4755,141.22
